model,checkpoint_path,checkpoint_step,benchmark,pair_scope,variant,config_index,n_configs,field_types,manifest_field_types,candidate_pairs,error,roc_auc,pr_auc,oracle_pair_f1,oracle_pair_threshold
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,all_identifier,3,15,title:identifier; description:identifier; manufacturer:identifier; price_text:identifier; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.9085680579446441,0.10410291094007203,0.2075654704170708,0.9997079968452454
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,all_categorical,4,15,title:categorical; description:categorical; manufacturer:categorical; price_text:categorical; price_numeric:categorical,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.5402522197045934,0.00412121904013668,0.03162790697674418,0.9977940320968628
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,title_as_identifier,5,15,title:identifier; description:text; manufacturer:text; price_text:text; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.9451965766411635,0.15977818855912918,0.2741208295761948,0.9999825954437256
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,title_as_categorical,6,15,title:categorical; description:text; manufacturer:text; price_text:text; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6011312930817219,0.01840657965751223,0.07269653423499577,0.9999831914901733
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,description_as_identifier,7,15,title:text; description:identifier; manufacturer:text; price_text:text; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.9451965647362301,0.15977817095589653,0.2741208295761948,0.9999825954437256
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,description_as_categorical,8,15,title:text; description:categorical; manufacturer:text; price_text:text; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.617451173999054,0.06441562141629964,0.16828478964401294,0.999980092048645
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,manufacturer_as_identifier,9,15,title:text; description:text; manufacturer:identifier; price_text:text; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.9451965647362301,0.1597781540400779,0.2741208295761948,0.9999825954437256
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,manufacturer_as_categorical,10,15,title:text; description:text; manufacturer:categorical; price_text:text; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6640544107837744,0.008330952170834977,0.04798464491362764,0.9999791383743286
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,price_text_as_identifier,11,15,title:text; description:text; manufacturer:text; price_text:identifier; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.9451965230689632,0.15977785915116727,0.2741208295761948,0.9999825954437256
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,price_text_as_categorical,12,15,title:text; description:text; manufacturer:text; price_text:categorical; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.6450251098855114,0.023844770327541332,0.11083743842364532,0.99997878074646
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,price_text_as_numeric,13,15,title:text; description:text; manufacturer:text; price_text:numeric; price_numeric:numeric,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,"ValueError(""could not convert string to float: '47.8 gbp'"")",,,,
default_wag,results/model_checkpoints/20260715_195803_seed1337_20005214_best_step1500.pt,1500,amazon_google_price_both,cross_source,price_numeric_as_identifier,14,15,title:text; description:text; manufacturer:text; price_text:text; price_numeric:identifier,title:text; description:text; manufacturer:text; price_text:text; price_numeric:numeric,290231,,0.9085680579446441,0.10410291094007203,0.2075654704170708,0.9997079968452454
